"ASV_hash","Station_1","Station_10","Station_11","Station_12","Station_13","Station_14","Station_15","Station_16","Station_17","Station_18","Station_19","Station_2","Station_20","Station_21","Station_22","Station_3","Station_4","Station_5","Station_6","Station_7","Station_8","Station_9"
"a5a6cc4846e6c7c1191cf5aeabd61d0b",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5fbd147a9648e33b17e4ea689572a41",0,0,0,0,0,0,60,0,22,18,0,58,129,104,0,128,147,205,0,0,0,0
"a6d6d03a9e3312fce1c90ed3dc4e5951",0,0,0,0,0,0,178,0,35,80,0,92,253,190,0,229,176,383,78,39,0,0
"a72f1edf42557de5b6b6571657c56164",0,0,0,0,0,0,24,0,0,0,0,0,59,97,75,0,0,0,0,0,0,0
"a7a639bf7f8e8f2fa0a3a602b28b8442",0,0,0,0,0,0,15,0,0,0,0,0,52,43,63,0,0,0,0,0,0,0
"a7b4739c021bc768b39e9229095263c8",0,0,0,0,0,0,33,0,0,17,0,0,20,0,0,19,17,39,0,0,0,0
"a804dea254f0d8afe793ebf68d50476b",0,0,0,0,0,0,45,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0
"a8a98de0c5fa0cae31d93334edde720e",0,0,0,0,0,0,10,0,13,0,0,0,25,0,14,0,0,0,0,0,0,0
"a8b7381aba6a7d252b58e3d2ade30be8",0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a9097acedca013901c4db030b09bda81",0,0,0,0,0,0,36,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
"a93d6809761eee6275b7853d431f5f46",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a9d70ee1d55b40547401b36fdf8ee64e",0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"a9e002a986204ccfdff4dfbed407585c",0,0,0,0,0,0,171,0,103,237,0,0,119,87,69,0,0,0,0,0,0,0
"aa10ce996e986e045bcf7a46aed44d2a",0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"abd2b3324230eb6b11ddf0a9e49df570",0,0,0,0,0,0,9,0,20,36,0,5,9,7,0,0,0,0,0,0,0,0
"abfe9b8a5b09121e085afd73a61447bc",0,0,0,0,0,0,56,0,0,0,0,0,68,0,0,0,0,57,0,60,63,93
"ac654da06ddfaeee40de579a9d169b70",0,0,0,0,0,0,68,0,13,33,0,23,12,0,0,148,249,672,290,667,536,245
"acb93aa8ff7b4e3c85d0900311177f71",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"acd775c57bfb0909f417487d9df95322",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adb6bb3c245450742210a55f07850691",0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,26,0,0,0,48,38,47
"ae2bf31b863a7989672905c27388d50b",0,0,0,0,0,0,45,0,27,98,0,0,43,42,23,0,0,0,0,0,0,0
"ae32b563b3f0288554228f07a82cae7c",0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"afede5e04b410d29779cd4365baf2c50",0,0,0,0,0,0,23,0,26,38,0,0,23,23,12,0,0,0,0,0,0,0
"b072566988bc117a95a82a01923e3850",0,0,0,0,0,0,13,0,6,21,0,0,0,19,0,0,0,0,0,0,0,0
"b12ef915a57caafd1c1b5ae7b74080d2",0,0,0,0,0,0,1549,4,572,2323,0,0,1469,1126,1246,0,0,0,0,0,0,0
"b14bb69b4bbcd2fd722b49ec6ac9cd27",0,0,0,0,0,0,14,0,0,0,61,0,15,0,0,0,0,97,0,36,60,0
"b1b88371abb7980a59d49b8176b09081",0,0,0,0,0,0,58,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"b1c880d4766c591db99a31addbeeaa2f",0,0,0,0,0,0,119,0,13,52,0,0,106,0,36,0,0,0,0,0,0,0
"b1d448b7fc238ae5af7aa328a09d52b3",0,0,0,0,0,0,9,0,8,0,0,12,4,0,0,0,0,0,0,0,0,0
"b1e0a56255215380d30733b816acf38c",0,0,0,0,0,0,162,0,53,259,0,0,233,139,194,0,0,0,0,0,0,0
"b1ea6e891cf64cb67a67770b0c0273a2",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b26eb5a5ca6820d220d5433b1cffa5e6",0,0,0,0,0,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"b3487a7c58ebaf50e08409ca659d93d4",0,0,0,0,0,0,14,0,7,16,0,0,6,10,19,0,0,0,0,0,0,0
"b481a926fab490d352831ab76ba15bec",0,0,0,0,0,0,1,0,13,0,0,20,1,0,34,11,7,0,0,13,3,21
"b50ca2360275a79aa6f452092280b6bf",0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b60f132e3feb26815d20eb36188fc948",0,0,0,0,0,0,20,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
"b668055e071a50d91cf5b6a32db20cb8",0,0,0,0,0,0,5,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0
"b6948ae8a4b6a3ed26d107cf2df2debc",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"b6bfdab92ed37483998a2d9df945aeb7",0,0,0,0,0,0,9,0,7,13,0,0,8,0,0,0,0,0,0,0,0,0
"b6ec7bd32539f04c8fdcfbe49086e0c4",0,0,0,0,0,0,10,0,0,22,0,34,6,0,0,47,12,0,0,0,0,0
"b7cfbaa9937cfab8fede07af132cce19",0,0,0,0,0,0,27,0,6,24,0,0,22,79,16,0,0,0,0,0,0,0
"b85659e919fd050ecd1bda624764b656",0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"b8bde1e2dde8c645516fe751faf86859",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b8db5674fafb6494334362d4d2c728b0",0,0,0,0,0,0,4,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0
"b8eca3f528653b2a8772949ddd0bd1cb",0,0,0,0,0,0,16,0,0,9,0,0,12,5,0,0,0,0,0,0,0,0
"ba56f9745d468f853040cb49e88018fe",0,0,0,0,0,0,138,0,110,219,0,0,137,140,130,0,0,0,0,0,0,0
"bad4bf2b151dd983dc8b5c6a4b1819f3",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc62dacad6c5f455b965ea97fae36f4a",0,0,0,0,0,0,9,0,8,4,0,0,6,0,0,0,0,0,0,0,0,0
"bc980efc4d5d28640856b5cd47b2e14c",0,0,0,0,0,0,30,0,19,21,0,0,24,15,15,0,0,0,0,0,0,0
"bd06924552281dbc16dd4dc0fd9faa7c",0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"bd2350b633a6e02a62d59f34ce26acc6",0,0,0,0,0,0,13,0,5,8,0,0,14,7,0,0,0,0,0,0,0,0
"bd32dbdf06e8ea6b24218f2bb8c5764e",0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"be8d55270d9a46122ef953f5f70511d6",0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf3b9c61f7a033547c88e7ccb07afa64",0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"bfad592f391790d2a3b8134db3300f4e",0,0,0,0,0,0,43,0,0,43,0,0,0,0,28,0,0,0,0,0,0,0
"c0202ea47d00907ef6d3b612dd98811a",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c0931638c7e7c28c5460e5bfa598f105",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c1151eb4e2872ed24bb178482b7f212b",0,0,0,0,0,0,35,0,37,0,0,28,36,0,0,29,40,21,1,0,0,0
"c13c7c19b1d949b2bcb31b5e35d83879",0,0,0,0,0,0,19,0,0,34,0,0,22,14,21,0,0,0,0,0,0,0
"c14570a5e5874f83d9e948815b0d34dc",0,0,0,0,0,0,334,0,178,415,0,0,222,195,125,0,0,0,0,0,0,0
"c22de5a7b214ad0ccb102c8d5b723e15",0,0,0,0,0,0,30,16,32,79,0,6,0,0,0,10,5,8,0,9,8,10
"c28680fdc405a6c859dd41595d413e05",0,0,0,0,0,0,26,0,32,29,0,0,15,14,0,0,0,0,0,0,0,0
"c2b50dd00f88f2e5e3f392d3c81f41e7",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c3631799ed8b892eebdc2bdbb77be542",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c37ef8da1b8a054f668c70b4a37e79ec",0,0,0,0,0,0,13,0,91,25,0,29,8,1,29,36,10,7,7,37,0,0
"c386bb7350ef756e949f59e00a57de7b",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c3e4bacf767e00c65bb6098890c56641",0,0,0,0,0,0,13,0,9,20,0,0,26,11,17,0,0,0,0,0,0,0
"c499d3d4852867695c29f50c256bfec6",0,0,0,0,0,0,10,6,14,0,0,12,17,0,0,0,7,31,0,0,0,0
"c4d19bb6dbae4cac330873fba65247ca",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c501fc4f49f969e6ac3dcabb3f6e91a9",0,0,0,0,0,0,17,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0
"c526d1da3fd20bd12d1f7110a36fe5fb",0,0,0,0,0,0,15,0,29,0,0,0,27,0,12,0,0,0,0,0,0,0
"c553d1f2ad3788c430ecd218c5a2632d",0,0,0,0,0,0,10,0,3,10,0,0,6,3,0,0,0,0,0,0,0,0
"c5f57309611c37d51f3b5cab773417ba",0,0,0,0,0,0,97,0,21,122,0,0,83,113,64,0,0,0,0,0,0,0
"c66341d5d3f70c8c626506ec269e92a3",0,0,0,0,0,0,11,0,6,17,0,0,0,0,33,0,0,0,0,0,0,0
"c6f53dd6b6e0030ccd36eef1743088e2",0,0,0,0,0,0,8,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0
"c746a1426e0b59851e15518919cef858",0,0,0,0,0,0,8,0,19,19,0,7,6,6,5,0,0,0,0,0,0,0
"c7d3ac0004f58a64506a59eba3be7749",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c8dc774a79763c5da07df59ee096e413",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c9425aea73bbf1c67a836279a2a83eec",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c99fbfbe09a8e189dea1016534ac8297",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c9a191c2858b2d20d8228b30925d9259",0,0,0,0,0,0,65,0,33,106,0,0,69,52,51,0,0,0,0,0,0,0
"c9d0cf820009dbf8c63ac65b8d37415a",0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,104,0,133,0,0,0,0
"ca34f5042d1f1ab0b9463b0d5dc67b48",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"caa0e8d11f461147cff2ce45695775b7",0,0,0,0,0,0,32,0,0,23,0,10,0,0,0,0,0,0,0,0,0,0
"cb4f3f6c26d83b95119cf644eb344f85",0,0,0,0,0,0,15,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
"cc344982438524d66b49c9e639c25d37",0,0,0,0,0,0,5,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0
"cc5b38e207e81e6f6e4916f21f06e301",0,0,0,0,0,0,27,0,0,38,0,24,0,0,13,0,0,6,0,0,0,0
"ccaa6dd2d041fc34431d0f3045283001",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cdec660c62b204bf032016e5f15f9d5a",0,0,0,0,0,0,32,0,0,28,0,0,0,0,0,0,0,47,42,95,60,35
"cdfda62423f9af578d815fa2bb4a157c",0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"ce2545d783e648809301b021dc1eb63a",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce8149b4d00e206c03083d1b1e7a2064",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cea9721cfe03d8d66ed0dfba012c0959",0,0,0,0,0,0,17,0,0,0,0,14,16,0,0,41,0,0,0,0,0,0
"cf442a2351eabdd906340ec73e9632a2",0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
"cfca364e348c2696ab8ed56d0643b03f",0,0,0,0,0,0,7,0,16,12,0,0,6,2,4,0,0,0,0,0,0,0
"cfd6cdbd6b1025a349d6b41b5887035d",0,0,0,0,0,0,15,0,27,10,0,10,0,0,0,19,44,46,51,105,92,81
"d0c2e057f53648368bf126a26ced6ab9",0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"d0d94f6b58a45d6165015d3c42fca4f3",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0
"d33c87cf9800416b8fc998153bdcbe4b",0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d401969dcfe2b5db86807af70852f536",0,0,0,0,0,0,90,0,44,104,0,0,45,71,90,0,0,0,0,0,0,0
"d40f08c3b68657d0508a14649cc98289",0,0,0,0,0,0,15,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0
"d48a881d94ac57f41c55a52b2e544e40",0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"d4a7bc82006c0d26f68012387780df8d",0,0,0,0,0,0,37,0,0,0,0,0,0,47,64,0,0,0,0,0,0,0
"d509392ff84091c6dc20167e4169ec66",0,0,0,0,0,0,10,0,0,9,0,6,5,9,3,0,0,0,0,0,0,0
"d599eea2c687f4de2837c2abb5190b6b",0,0,0,0,0,0,20,0,19,43,0,0,0,17,0,0,0,0,0,0,0,0
"d5b60b2e290bf01bc45f090db7056c65",0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"d7166af92389d85db17ecd759281e0ad",0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"d7f1a51295117a4d5d5d973b99630df2",0,0,0,0,0,0,25,0,0,27,0,0,11,7,0,0,0,0,0,0,0,0
"d7f35562e75d1eefae919efccab5b06c",0,0,0,0,0,0,91,0,0,69,0,0,0,0,0,18,10,12,0,0,0,0
"d8bccb2f21d1f3b9eb5617e1a69616f7",0,0,0,0,0,0,15,0,5,6,0,0,2,8,0,0,0,0,0,0,0,0
"d8caeba5679840e5814227c0e9c58aba",0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
"d94205951db36f32ff833aa03f0b1f1f",0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"dc08963c2cbabc4be6d23a7e5f51d12e",0,0,0,0,0,0,14,0,3,9,0,0,10,0,0,0,0,0,0,0,0,0
"dc24c6c737a16974bc120c27d63d9349",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dddb0e7af5fe248e0dc9dcf42d9dd60b",0,0,0,0,0,0,2,0,0,19,0,0,6,11,11,0,0,0,0,0,0,0
"dde5802e2a55511a56bb0b65d32793a3",0,0,0,0,0,0,47,0,0,23,0,0,33,0,0,0,0,0,0,44,72,0
"de1a387c8419e3202878df247292cbb3",0,0,0,0,0,0,70,0,35,71,0,0,59,33,25,0,0,0,0,0,0,0
"df647b286d156167a80f267857e566d0",0,0,0,0,0,0,14,0,14,19,0,0,0,13,0,0,0,0,0,0,0,0
"df9c9b4f53d23d322d782eccd8eb17ac",0,0,0,0,0,0,24,0,0,0,0,0,30,35,0,0,0,0,0,0,0,0
"e03e6d0564cec985b4c7759070404920",0,0,0,0,0,0,34,0,7,31,0,0,0,0,29,0,0,0,0,0,0,0
"e20ba739fd69e6f8920a86bfc121f1c2",0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"e223536dfdf5d98c15975e791affb4b6",0,0,0,0,0,0,3,0,0,4,0,0,0,3,4,0,0,0,0,0,0,0
"e27d50c0ec2a4a69266cce2a6a0557e9",0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"e30a9e51a5ed4a9e8e5226bd92e49149",0,0,0,0,0,0,25,0,9,21,0,8,4,18,6,0,0,0,0,0,0,0
"e3bd13c486ad683f55028908e0436ab6",0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e41e3472ce023bfd8dee34c596391902",0,0,0,0,0,0,65,0,44,0,0,0,72,0,0,0,0,0,0,0,0,0
"e495cf3ffd719972eb0b5f1e7084b3a5",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e4edc5608c6d30f11edf1fc7e34996eb",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e4fce53a909447ab9f64484f97be1ba1",0,0,0,0,0,0,20,0,0,12,0,0,19,6,0,0,0,0,0,0,0,0
"e60aaca8750b02310f32bd61a4b3f9de",0,0,0,0,0,0,48,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
"e6270814564c668dfaecbdc3f06df63c",0,0,0,0,0,0,49,0,0,0,0,38,136,103,0,71,57,91,0,0,0,0
"e70e77147de1e17edf06336eb131baeb",0,0,0,0,0,0,3,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0
"e72cdc85edf74365852df40fd5c6f987",0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"e74e7a9969466cef5d91ca32c81b28cd",0,0,0,0,0,0,26,0,28,6,0,0,6,0,4,0,0,0,0,0,0,0
"e803d0bb72e36493be0977cbc8da3621",0,0,0,0,0,0,39,0,0,0,0,0,50,0,0,48,21,42,0,0,0,0
"e8d974a530085c5cc38320797559eb9b",0,0,0,0,0,0,41,27,0,0,0,0,23,0,0,0,0,0,0,0,0,0
"e9625ac2c6a8b69fff7a9c610c1f7237",0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"eafee80fdfe47b701f22ec61791f7dda",0,0,0,0,0,0,5,0,0,13,0,0,8,8,12,0,0,0,0,0,0,0
"eb498ad53597c28776bd4372af000cee",0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"ec11f34c95ba169cceebdef45196f11e",0,0,0,0,0,0,28,0,67,55,0,0,0,0,0,0,19,237,288,522,369,79
"ec23c883203e90934ced31e66d18f1f7",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ec6aeb1264ad9d272852dbc78b93f77e",0,0,0,0,0,0,35,0,0,58,0,0,0,31,0,0,0,0,0,0,0,0
"ece3c9bca234d213b2f31e82b4d71b0c",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ed0f86b455bf8ab66a12c13974ad2cf4",0,0,0,0,0,0,54,0,0,55,0,0,0,0,0,0,0,231,84,79,37,37
"ee3a2b6c0da62418df2481538553cd32",0,0,0,0,0,0,165,0,25,99,0,0,292,65,0,66,123,481,152,316,296,110
"ef35e7cae9e225fef327d87de5bb84ea",0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"f00870fd33d663fb7730e57da12f1a78",0,0,0,0,0,0,57,0,55,0,0,0,0,0,0,0,0,63,34,138,102,149
"f0d29c1a15a216c2c8a978c9e990fbf8",0,0,0,0,0,0,14,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"f1889217510a3ba067c736b3cd180458",0,0,0,0,0,0,51,0,0,38,0,0,0,0,0,0,0,64,0,0,0,0
"f194d59e7aef56ffecd78dc1e4a8e2d4",0,0,0,0,0,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"f25aeaaa4818009b4c600bafeea9484b",0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"f28f932525a0d7490f4c2cc18892e404",0,0,0,0,0,0,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"f2d5c40b120ff92809e11e7b3adbc953",0,0,0,0,0,0,69,0,94,0,0,49,104,98,0,120,94,247,77,84,42,0
"f390d54cb5d86f286122a764c4411587",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f493ad06c833d9d13e464646c96e7a40",0,0,0,0,0,0,87,0,0,58,0,10,36,0,0,18,34,70,30,44,29,43
"f4dffba7809d1d747fa2c3431f2f46cf",0,0,0,0,0,0,13,0,72,13,0,0,13,26,9,0,0,0,0,0,0,0
"f538a9b5b9c693a4ebfee791e4ccf6a1",0,0,0,0,0,0,8,0,4,14,0,0,26,26,15,0,0,0,0,0,0,0
"f7891ad30417153522bb4ccae8e6f754",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f860e4606ca08686780d3cbd2d56155d",0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"f867d7cdcfe3cf0806f5bee21b57f88a",0,0,0,0,0,0,57,0,45,0,0,0,29,5,0,0,0,138,48,54,0,0
"f9618f7fa1c3c18412e45226c6228e7d",0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"f9e3805de31c30e57b216c76a288af08",0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"f9fa4234b0fb97d4c4b8ef625c019d82",0,0,0,0,0,0,17,7,15,0,0,0,6,0,0,0,0,0,0,0,0,0
"fc00497d0db5bd1f6baccce90efeb8e4",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fd400b2c33d944e37731e9bbca925d8a",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fdadba2e3aef49ddb774ba1c4ebaa558",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fde1bce00658402e9d16b7eadc75e3c6",0,0,0,0,0,0,12,0,7,3,0,4,0,4,0,0,0,12,3,7,5,0
"fdec548929ececa660afd5f9e5c95bb6",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ff798448749321d6db8f5706960621c5",0,0,0,0,0,0,21,0,7,7,0,0,17,11,0,0,0,0,0,0,0,0
"ffbd367b7118a7cbfc771c69d972a3bc",0,0,0,0,0,0,5,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0
"01c58bf9c5819832b6c88a685e692aec",0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01c6ced840d13011d63f8fec7b016e76",0,0,0,0,0,0,0,71,49,0,0,0,0,0,0,0,0,0,0,0,41,48
"03422dea4b5a5e0f9bcae57c3254336c",0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03907dbd0fed519f4812451378603568",0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,28,105,52,111,101,26
"0441cd17a1235443caa3291fe52a7cec",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04542383a3c2ad605a50ee66694ebc6c",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0458f93f975e91076f58cd36501c1f8b",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"059db1fdc6a60a1b453396c52d94f29d",0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05a36ef939f21c403ed881f01d1814b2",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0620924b35504b68fc8c075a0ee25415",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08e784976e07367c0497e5d13c7716a3",0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09aff1f6cec4877b4add1d79de328670",0,0,0,0,0,0,0,32,21,0,0,0,18,0,0,39,35,75,61,0,0,0
"0e06948e4a7d6a8a43e7bf5734b8e661",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0e5915bd9df9a70a51abcfa8739f1a84",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"0f05fae3b771b22b64e175b8731e3511",0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0fa6fea44999e723f3f564b51b9ef17f",0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11e5fd7430918500ecc0aea6103338ef",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127438ddaebedb754d91e47193098eb0",0,0,0,0,0,0,0,17,11,0,0,0,0,0,0,10,0,0,0,10,12,0
"136b19f05eff5715b5d259885254d86a",0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,80,263,186,237,223,189
"13f0cb689b8bd419c64784e71f90bcf7",0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,16,38,13
"1674c6e320e3fd447de82aaa53415ea8",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167cdb84aa316206b6fae8c160736752",0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,24,0
"177f60f61ab35715850320ac395ff2cd",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19d003f4375cbffabcffe1b81cbe1623",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1de79d6d49f3c7874f351b1f7878996b",0,0,0,0,0,0,0,48,7,0,0,0,0,0,0,14,27,301,41,28,58,139
"2203ff13be8eae0aff32c66b094f32d8",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23ae0b78bdaa43e65b91299db4253cb2",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2584b34a5d4d276e424b5343d5e17291",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26defcad0a413ccbc4134c59b5c0905f",0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2c7389569399095fa562ca96dd880490",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2d14ed5af2d6a72d11791fecb979b291",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2e1e5c2ea7f827178cf21eac758bae40",0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30256b3e935d6806d53f1643706a1f06",0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304e49dfdfb4b53955ab1d3eef8d3cb4",0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306aba95bd1684219cd49a029eb27d6e",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32162e789a80e101f7950eadf634dbff",0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,2,0,0,0
